"","V1","V2","V3","V4","V5","V6"
"1",1.83673069593657,2.19664798749216,3.600738053153,0.809055667629858,2.55602421521364,0.805653515023491
"2",2.45757278225077,1.32317273336625,3.33404063252009,1.73540888792842,0.893846972287742,1.81656546357054
"3",3.42249245938199,1.93713873680177,3.10680440745327,1.93220348144562,1.80016339972531,0.0303440305620098
"4",2.09329661552649,3.00547371214338,3.06502955722461,0.545361255090935,1.98683076169177,1.09057792721806
"5",2.7559488007523,1.44428715390988,4.04877623267409,1.47823851426328,0.47137396240471,1.45540268337502
"6",2.68216437509619,2.26404548065427,2.80084658358941,2.49613092658559,1.73894457031811,-0.675932108201558
"7",1.8835918050352,2.30291684209308,3.39383376951353,0.82331796872221,2.75423805129926,0.976838696519896
"8",2.32933855905101,0.937363532382242,3.16249998711562,1.75977045187423,1.11245472061128,1.90419912034368
"9",3.36012186141504,1.82033939297143,2.70581019284942,1.95285917444122,2.01058510601436,0.156376892852728
"10",1.90691274467142,2.88600548101917,3.09581557398086,0.348895370941636,2.14768655696362,1.1661343470456
"11",2.6431250157175,1.20508270831591,4.14650664953453,1.63950160194102,0.0998666309954518,1.51377500752302
"12",2.61203527267047,2.12054989777617,2.9282362273333,2.64807803143775,1.18226722072951,-1.03606298303206
"13",1.4091970123661,2.20928141953063,3.44264435094803,1.00245143306113,2.21139154657501,0.140162541711526
"14",2.04890639436563,1.11123527710595,3.18995367929527,1.86945950587245,0.527972652334899,1.11075128690404
"15",3.09260521985446,1.95614399894818,2.58117906345027,2.05051333915313,1.46725776151599,-0.864159126642477
"16",1.64844590826408,2.96765772123208,3.04614401753379,1.16733104032462,1.71133848870641,0.385881987543456
"17",2.38815828360671,1.52418377338344,4.04823684548116,1.89664428134183,-0.888503870645217,0.913080131381975
"18",2.43717260065039,2.27618275390058,2.83094272858332,2.88563992219101,0.430464001734951,-0.364961743746138
"19",0.928442214665844,2.35778483998002,3.39853988696055,1.36920354892297,1.41877226646653,1.12450228759665
"20",1.72297716940835,0.630740218536161,3.17967059136978,2.15782508465182,-0.521376540999276,2.12963953943269
"21",2.7921881525067,1.45494743456779,2.41275916215252,2.22533516597158,0.675787494424482,0.427949929026094
"22",1.17125359059856,2.50277466777397,2.85401988093378,0.495954442428861,1.11049387513244,1.38767930038856
"23",2.04262433783905,0.824981045755669,3.88942913012383,1.34711751665509,0.379617938064312,1.65950353198497
"24",2.18440296027453,1.7417988524599,2.57857167417867,2.34257896336585,1.52970346967639,-0.432673193251463
"25",0.614174887455534,1.94809861967588,3.18980539059583,0.769673014281162,2.56846652485561,0.912773241263252
"26",1.53901080225978,0.144346062436451,2.97592308611508,1.64753417437536,0.908073975383195,1.92986041070666
"27",2.54199884905523,1.09499730208507,2.39245418596873,1.911531415033,1.78705999854333,0.15688529423467
"28",0.953153021554188,2.12011711725428,2.65514652364722,0.243675028476469,1.99369524282347,1.17616334890176
"29",1.83270578471107,0.344252262020793,3.61991189826721,1.16971218348091,0.810910768631061,1.50748429764706
"30",1.99084725054711,1.38577967274563,2.29365698413628,2.21727913610583,1.70165882808756,-0.651368733086781
"31",-0.277132645875594,1.64673054737114,2.97947846693194,0.507020139581638,2.75124370160465,0.405286789751514
"32",0.746809714734151,0.478986083759319,2.84060854401712,1.45165246611885,1.16370453127698,1.44707606215769
"33",1.76125296715602,1.37306469885396,2.13991898167074,1.73570973732596,2.02540623454479,-0.517953147855327
"34",-0.0710430841739132,2.43080109528671,2.37476984619089,-0.0115360511623885,2.17329832191477,0.662885344304753
"35",1.04100185594432,0.72246955257095,3.39592682846681,0.907140881391886,1.62272341931355,1.13158300547485
"36",1.39942370603425,1.68210650178131,2.00023242307596,1.89305649513016,2.14039486992327,-0.442486231650482
"37",0.136967063457202,1.91429930697262,2.66145096934156,0.152814812983258,3.20295558761726,0.514523965387878
"38",1.12563820585645,0.65442758127234,2.61698812622099,1.16746084535462,1.6942941913217,1.51138226816059
"39",2.14684067818158,1.45889484256371,2.94463900163827,1.51968795517506,2.48318848904702,-0.396376117571788
"40",0.359373571695132,2.48193777193314,3.28693616397369,0.405275113574579,2.46969781743108,0.791395981915682
"41",1.37724506141733,0.8476413499577,4.34226472421422,1.25920247981662,2.13248994613142,1.22691951532815
"42",1.69636531007141,1.76790794346139,3.08539864693481,2.2813748544668,3.00657690734939,-0.530980352220025
"43",-0.151250259656493,1.94671580648669,3.64293351250505,0.591326820749907,4.04386111914471,0.45466091913334
"44",1.0742009141245,0.660692552302734,3.34002041810409,1.52534337057123,2.70906967712715,1.46849332471247
"45",2.09761341870348,1.40342244923819,2.78446104739295,1.76391576937614,3.35322220376815,-0.474327731010459
"46",0.408298515872683,2.43632593730137,3.08649973253576,0.145979025025469,3.10730311125423,0.695038246067849
"47",1.37240837092299,0.762011372759418,4.16085243038946,0.817940172049938,1.57889255529532,1.16860471738352
"48",1.64592043628659,1.67262694926424,2.90147203168055,1.85242224179979,2.4214431040878,-0.507984625364145
"49",-0.590061650262145,1.90764548734494,3.45442827268492,0.0984193482543016,3.45882117066023,0.609787827409676
"50",0.526116480452085,0.525264042092226,3.20900774577399,1.10415834226687,2.08535133241869,1.67636525359706
"51",1.51483125941502,1.57843925444615,1.70943703129821,1.46091525460515,2.71864621833023,-0.168467603701867
"52",-0.360418564753038,2.59606905949531,1.64889174557201,0.472732642070074,2.66009266668823,0.862917337122327
"53",0.747505376290174,0.96401014862775,2.72388766450395,1.29694648588326,2.28996509144516,1.30982172329924
"54",1.19358541538316,1.87403210743835,1.09917124087117,2.26571201197028,2.83917495593462,-0.55342901566686
"55",-0.493801548524186,2.00923049063598,2.00751313525562,0.616182431197838,3.87717252155196,0.433819384910801
"56",0.474708199194047,0.442312716393299,2.10180602374517,1.53632109175653,2.58586390677536,1.4165307105376
"57",1.4711971844115,1.37684780373715,1.29164110025697,1.85945445969375,3.16676882612029,-0.460663285993268
"58",-0.372474134240645,2.37928566233704,1.37988975888751,0.722022752541292,2.99552748412541,0.65865139933676
"59",0.759210342491501,0.6937897725892,2.43378525078252,1.6883731704552,1.95680957153976,1.1573375630043
"60",1.20162162320131,1.62836440491883,0.80026604498926,2.76716522885667,2.62210740049346,-0.408288635119448
"61",0.22786034541537,1.85940683933274,1.72092689369828,1.16519634488355,3.54816062405859,0.738297231866223
"62",1.64673900164368,0.585431620708273,1.89825024308183,2.04128919997442,2.24327782187871,1.79480705644823
"63",2.67192918334372,1.60785253126564,1.41585387214407,2.145998106428,2.94790540314303,-0.0753859499263826
"64",1.06941486402373,2.57669987125591,1.83079357246531,0.180575975013128,2.80047021236487,1.07974084257952
"65",2.0022012887281,0.90309327002962,2.84464563522048,1.03149910888259,2.16383629342652,1.40912667605957
"66",2.07763651269315,1.86040846475402,1.32308884141188,2.01746870914893,2.62838227022994,-0.213426029033796
"67",-0.333666357129878,1.99490806616449,2.09520060751529,0.303375193840234,3.61447526643664,0.791393866940273
"68",1.23211130374032,1.20892357161776,2.20069637383423,1.30413914551596,2.29505649107881,1.8364608450375
"69",2.24835034593696,2.10939037144492,0.667016236022997,1.59351194406173,2.92751638530196,-0.0103252356834677
"70",0.529681388847249,3.15450702074448,1.42494868353326,0.337217803675014,2.83220287173918,1.01627110177442
"71",1.48288982224812,1.68906206044447,2.44651660926875,1.37072663940421,1.86093703329148,1.39615311253288
"72",1.74192925759501,2.46585026627789,0.777686880767328,2.43889171254209,2.33296759597854,-0.394233876642796
"73",-0.26415685568811,2.45740866130424,1.73566433364096,0.718280741569421,3.39370892145654,0.780135014756829
"74",0.928584204133156,0.762573980274465,1.89803466315375,1.62695273259266,1.96312844605497,1.73157508689515
"75",1.95451569353332,1.61049269759316,0.551412334250596,1.86971962623608,2.66665297236006,-0.0315356500768172
"76",0.121990159609706,2.63178884391441,1.40493328360473,0.337237821280069,2.61573253125008,1.03772815276865
"77",1.17411869883245,0.996818790994743,2.41016945413344,0.967210456034924,2.47886793631639,1.38923874940231
"78",1.49995827208922,1.88120885120057,0.757151967319728,1.9594631998093,2.87363704707716,-0.476741242786633
"79",-0.386721402121276,2.05250826216886,1.66934629131923,0.245248009732076,3.94980704536349,0.790713908953998
"80",0.78899415642196,1.26017907415857,1.87396228509678,1.19187668361511,2.65576746169448,1.84408778732429
"81",1.76915626851713,2.30232295830579,0.458532625536782,1.55018017323068,3.23212482763403,0.0119714008875936
"82",-0.0693589180881409,3.32211365878302,1.32045934572868,0.218318491161085,2.99132905733644,1.05271171832026
"83",1.03112711505481,1.86746291165236,2.29544329176617,1.10190910508074,2.89511607274723,1.44654989928614
"84",1.39873775443165,2.59784366994438,0.609327662500222,2.11988030832161,3.17370912075969,-1.53309892414552
"85",-0.590317258533995,2.61245978888827,1.53495658635686,0.395124782759284,4.1896214690559,-0.348980961743826
"86",0.887342087617811,1.14083047596393,1.78668939084633,1.35637438082563,2.93793289045976,0.636955224556495
"87",1.93730721292045,2.05894970405496,0.366628137043804,1.67878340555629,3.51915771488731,-1.42766209225922
"88",0.197976035492672,3.12651010758894,1.3133976413009,0.751878957439936,3.22223988884064,-0.132972558549909
"89",1.19178054741543,1.62168014595936,2.37381782328519,1.72177356429146,2.75478088624731,0.552501349063622
"90",1.53644170841058,2.39833148976239,0.731140037116163,2.65868114429567,3.12315318734966,-1.38554353804406
"91",-0.742362535319329,2.39098640825951,1.6433463650903,1.0677439936296,4.19994459713364,-0.184991650700192
"92",0.795181291599415,1.36373947572857,1.84674520142698,1.93219294804404,2.97944673422311,0.778669309665633
"93",1.79473424040697,2.25490553871602,0.793971218481913,2.11174400353496,3.49397614764279,-1.27064340917406
"94",-0.0111582534391844,3.25856523890508,1.65971544609719,1.11038586737281,3.20619627351574,0.00100251200401973
"95",1.03488742750199,1.78425256467327,2.69726625036474,1.86730415662551,1.99940257846027,0.638264322849191
"96",1.38681848137378,2.50419593527708,1.14185010400707,2.88097863467486,2.23620515446531,-0.592338306292653
"97",-0.67037010559362,2.51578680877102,1.98575192414977,1.3538978539192,3.25517353140681,0.601602594325685
"98",0.893997985016334,1.30134464548641,2.1013171666506,2.13541463862751,1.80754972907991,1.61856734560727
"99",1.90216041876376,2.07670469599994,0.809227439440855,2.25262895884286,2.57490234802226,-0.246213255641275
"100",0.0908967721863077,3.07871393358433,1.67862275018868,0.764450802647913,2.55113866076461,0.9103956052538
"101",1.1620898676725,1.57436894457967,2.64145179625625,1.45322934692709,2.12015929518415,1.27825811691553
